station_id,mapped_dong_code,mapped_dong_name,station_name,주소,latitude,longitude,total_return_count,return_7_10_count,return_11_14_count,return_17_20_count,dominant_ratio,district_hypothesis,life_pop_7_10_mean,life_pop_11_14_mean,life_pop_17_20_mean,arrival_7_10_ratio,arrival_11_14_ratio,arrival_17_20_ratio,morning_net_inflow,evening_net_inflow,subway_distance_m,bus_stop_count_300m,cluster,대여소명,주소_env,station_lat,station_lon,station_elevation_m,nearest_subway_name,nearest_subway_distance_m,subway_elevation_m,elevation_diff_nearest_subway_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,bus_elevation_m,elevation_diff_nearest_bus_stop_m,nearest_park_name,nearest_park_distance_m,nearest_park_area_sqm,park_elevation_m,elevation_diff_nearest_park_m,distance_naturepark_m,inside_naturepark,distance_river_boundary_m
3648,11680670,개포2동, 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011,2923,484,486,756,0.2586383852206637,주거지구 후보,33161.69160892613,29830.0458876197,29875.256968433652,0.1655833048238111,0.1662675333561409,0.2586383852206637,-57.0,-14.0,145.90520294220124,20,3, 구룡역 4번 출구,개포동 156-17,37.48670578,127.0605011,25.0,구룡,145.90520294220124,40.0,-15.0,구룡역5번출구,132.7577558875161,29.0,-4.0,도곡근린공원,1422.4021457761155,254648.0,88.0,-63.0,916.194,0,254.307
3649,11680670,개포2동, 구룡역 5번 출구,개포동 181-1,37.48607635,127.05921936,6201,2242,767,2006,0.3615545879696823,업무/상업지구 후보,33161.69160892613,29830.0458876197,29875.256968433652,0.3615545879696823,0.1236897274633123,0.3234962102886631,45.0,-504.0,90.66079154134238,24,0, 구룡역 5번 출구,개포동 181-1,37.48607635,127.05921936,29.0,구룡,90.66079154134238,40.0,-11.0,구룡역5번출구,3.7458738653115744,29.0,0.0,도곡근린공원,1337.3142392298917,254648.0,88.0,-59.0,919.173,0,268.545
3651,11680670,개포2동, 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,20222,1815,3730,7307,0.3613391355948966,주거지구 후보,33161.69160892613,29830.0458876197,29875.256968433652,0.0897537335575116,0.1844525764019385,0.3613391355948966,-2096.0,1310.0,20.18194194156666,28,2, 개포동역 4번출구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.06616974,15.0,개포동,20.18194194156666,21.0,-6.0,개포동역7번출구.개포시장,71.8089161759771,21.0,-6.0,대모산도시자연공원,1689.5780441597792,2277252.0,90.0,-75.0,822.173,0,83.738
4901,11680610,대치2동,KT&G타워 옆(상상마당 대치아트홀),강남구 대치동 1002,37.50687408,127.06473541,5669,1980,1245,1237,0.3492679484917975,업무/상업지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.3492679484917975,0.2196154524607514,0.2182042688304815,77.0,-489.0,258.1762679262916,20,0,KT&G타워 옆(상상마당 대치아트홀),강남구 대치동 1002,37.50687408,127.06473541,28.0,삼성,258.1762679262916,18.0,10.0,삼성역,72.09939750740189,28.0,0.0,봉은공원,1129.1328303653563,328018.0,46.0,-18.0,2097.02,0,338.017
4902,11680640,역삼1동, 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.03937531,15530,4503,2797,3423,0.2899549259497746,업무/상업지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.2899549259497746,0.1801030264005151,0.2204121056020605,1085.0,-767.0,651.2003108238803,20,0, 구역삼세무서 교차로,강남구 논현로 337,37.49524307,127.03937531,32.0,역삼,651.2003108238803,43.0,-11.0,총지사,54.489122378176546,31.0,1.0,도곡근린공원,741.472593199778,254648.0,88.0,-56.0,546.483,0,1563.654
4903,11680510,신사동, 신사스퀘어,신사동 504-11,37.51916885,127.0189743,4650,1180,953,1282,0.2756989247311828,주거지구 후보,34711.2626499658,47294.58111371408,44266.38985273598,0.2537634408602151,0.2049462365591398,0.2756989247311828,796.0,-412.0,330.85930235003264,16,0, 신사스퀘어,신사동 504-11,37.51916885,127.0189743,19.0,신사,330.85930235003264,28.0,-9.0,신사동.더리버사이드호텔,155.55195140996318,31.0,-12.0,도산근린공원,1542.6434869962793,29816.5,30.0,-11.0,2272.342,0,703.558
4905,11680610,대치2동, 강남경찰서,강남구 대치동 998,37.50971985,127.06679535,14355,4163,3524,3402,0.2900034831069313,업무/상업지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.2900034831069313,0.2454893765238592,0.2369905956112852,2698.0,418.0,327.5313301259748,16,0, 강남경찰서,강남구 대치동 998,37.50971985,127.06679535,25.0,삼성,327.5313301259748,18.0,7.0,강남경찰서.강남운전면허시험장,22.350869670754363,25.0,0.0,봉은공원,1099.8106185135543,328018.0,46.0,-21.0,2459.425,0,123.485
4906,11680610,대치2동, 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.06017303,27803,7641,6435,6849,0.2748264575765205,업무/상업지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.2748264575765205,0.2314498435420638,0.246340322986728,4392.0,-482.0,293.971876079713,40,0, 섬유센터 앞,강남구 대치동 944-1,37.50767136,127.06017303,39.0,삼성(무역센터),293.971876079713,18.0,21.0,삼성역,31.834642016764203,39.0,0.0,봉은공원,806.3884350325801,328018.0,46.0,-7.0,1962.744,0,733.813
4907,11680510,신사동, 극동스포츠 앞,강남구 신사동 575,37.5257225,127.02588654,5881,798,1005,1976,0.335997279374256,주거지구 후보,34711.2626499658,47294.58111371408,44266.38985273598,0.1356912089780649,0.1708893045400442,0.335997279374256,-686.0,206.0,272.139869903092,24,3, 극동스포츠 앞,강남구 신사동 575,37.5257225,127.02588654,21.0,압구정,272.139869903092,29.0,-8.0,광림교회.현대고등학교,66.21248234618061,24.0,-3.0,도산근린공원,814.6662213191973,29816.5,30.0,-9.0,2022.881,0,644.009
4908,11680531,논현2동, SB타워 앞,강남구 도산대로 318,37.52210999,127.03646088,6688,1875,1282,1455,0.2803528708133971,업무/상업지구 후보,48771.59621426129,62230.2112386115,48357.27645215458,0.2803528708133971,0.1916866028708134,0.2175538277511961,1091.0,-732.0,661.3688034184021,32,0, SB타워 앞,강남구 도산대로 318,37.52210999,127.03646088,35.0,강남구청,661.3688034184021,59.0,-24.0,씨네시티앞,133.21336733329375,26.0,9.0,도산근린공원,311.91869732228855,29816.5,30.0,5.0,2982.644,0,1144.306
4909,11680640,역삼1동, 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.02919769,2429,309,378,723,0.2976533552902429,주거지구 후보,112062.8253233242,150148.66741761286,117683.77599746925,0.1272128447920955,0.1556195965417867,0.2976533552902429,-414.0,-394.0,385.1145116004697,36,3, 노보텔 앰배서더 앞,강남구 봉은사로 130,37.50570297,127.02919769,45.0,신논현,385.1145116004697,27.0,18.0,노보텔앰배서더호텔,43.543533361846315,46.0,-1.0,도산근린공원,2171.4173000664273,29816.5,30.0,15.0,2010.441,0,2369.197
4913,11680580,삼성1동, 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427,7854,2005,1528,1807,0.2552839317545199,업무/상업지구 후보,44052.2044621751,68106.46228580711,46531.80653272913,0.2552839317545199,0.1945505474917239,0.2300738477209065,1158.0,-292.0,277.57681908286526,20,0, 레베쌍트 빌딩 앞,봉은사로86길 6,37.51292038,127.056427,29.0,삼성중앙,277.57681908286526,36.0,-7.0,코엑스인터컨티넨탈호텔,78.46516722284686,27.0,2.0,봉은공원,136.6381891419202,328018.0,46.0,-17.0,2406.169,0,996.199
4914,11680580,삼성1동, 도심공항타워 앞,삼성동 159-9,37.50999069,127.05847168,19204,6038,4989,4047,0.3144136638200375,업무/상업지구 후보,44052.2044621751,68106.46228580711,46531.80653272913,0.3144136638200375,0.2597896271610081,0.2107373463861695,4731.0,-2058.0,432.7475437779764,28,0, 도심공항타워 앞,삼성동 159-9,37.50999069,127.05847168,22.0,삼성(무역센터),432.7475437779764,18.0,4.0,도심공항(가상),22.781201394306414,22.0,0.0,봉은공원,508.0293646209108,328018.0,46.0,-24.0,2143.645,0,847.363
4915,11680650,역삼2동, 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.03857422,4610,969,876,1058,0.2295010845986984,주거지구 후보,58832.34507924077,63507.11466898085,51546.29168211355,0.2101952277657267,0.1900216919739696,0.2295010845986984,-140.0,22.0,369.7041359090686,16,0, 영동중앙교회 버스정류장,강남구 논현로 420,37.49775314,127.03857422,45.0,역삼,369.7041359090686,43.0,2.0,영동중앙교회,3.851224183740732,45.0,0.0,도곡근린공원,1004.6213679007216,254648.0,88.0,-43.0,807.741,0,1829.413
4916,11680580,삼성1동, 청담역 1번출구,강남구 영동대로 648,37.51973724,127.05767822,2543,286,361,963,0.3786865906409752,주거지구 후보,44052.2044621751,68106.46228580711,46531.80653272913,0.1124655918206842,0.141958316948486,0.3786865906409752,-402.0,86.0,383.9595335263336,28,2, 청담역 1번출구,강남구 영동대로 648,37.51973724,127.05767822,36.0,청담,383.9595335263336,42.0,-6.0,청담역.경기고교,50.17070915686422,36.0,0.0,청담근린공원,493.5239931359879,59347.0,68.0,-32.0,3167.748,0,497.618
4917,11680730,일원1동,일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.08678436,14563,1879,1859,5279,0.3624939916226052,주거지구 후보,15228.157974316004,14695.19305475376,14142.947929582764,0.1290256128544942,0.1276522694499759,0.3624939916226052,-2565.0,1774.0,642.5549922732143,28,2,일원에코파크 주차장,강남구 일원동 701-2,37.49404526,127.08678436,20.0,대청,642.5549922732143,31.0,-11.0,대청초등학교,26.977394594370608,22.0,-2.0,광평근린공원,819.8667947963039,519782.0,69.0,-49.0,406.812,0,420.55
4918,11680655,도곡1동,매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.04550934,13875,2540,2588,4418,0.3184144144144144,주거지구 후보,39281.57394435705,39291.80882322161,35228.0752125855,0.183063063063063,0.1865225225225225,0.3184144144144144,1.0,418.0,117.27548323360584,40,3,매봉역 1번출구,강남구 도곡동 180-26,37.48661041,127.04550934,24.0,매봉,117.27548323360584,22.0,2.0,매봉역,84.95895144968702,24.0,0.0,도곡근린공원,413.8084322266337,254648.0,88.0,-64.0,179.751,0,481.937
4919,11680610,대치2동,학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.06938171,3768,322,630,1135,0.3012208067940552,주거지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.0854564755838641,0.1671974522292993,0.3012208067940552,-506.0,39.0,106.95046825584724,32,3,학여울역사거리(은마아파트),강남구 대치동 398,37.49665833,127.06938171,17.0,학여울,106.95046825584724,20.0,-3.0,쌍용아파트,158.60432112091303,22.0,-5.0,대모산도시자연공원,2149.777774988718,2277252.0,90.0,-73.0,1285.045,0,353.492
4923,11680610,대치2동,수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,14136,1912,2645,4708,0.3330503678551216,주거지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.1352574985851726,0.1871109224674589,0.3330503678551216,-482.0,7.0,295.96648754230614,12,3,수협대치동지점,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136,27.0,학여울,295.96648754230614,20.0,7.0,대치동은마아파트,34.27356577221868,22.0,5.0,봉은공원,2041.5402193499535,328018.0,46.0,-19.0,1519.278,0,403.583
4924,11680521,논현1동,논현동가구거리,강남구 논현동 56-21,37.51280975,127.02636719,4635,1088,956,1074,0.2347357065803667,업무/상업지구 후보,43807.05390064979,51912.863196648424,45663.3832001026,0.2347357065803667,0.2062567421790722,0.231715210355987,256.0,-227.0,476.68845040245674,4,0,논현동가구거리,강남구 논현동 56-21,37.51280975,127.02636719,39.0,논현,476.68845040245674,32.0,7.0,영동시장,276.9806751248834,42.0,-3.0,도산근린공원,1524.6053628866507,29816.5,30.0,9.0,2195.132,0,1661.048
4925,11680565,청담동,청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.04660797,4304,1380,785,792,0.320631970260223,업무/상업지구 후보,44485.18132588919,53001.089906737354,42721.22389463064,0.320631970260223,0.1823884758364312,0.1840148698884758,1039.0,-225.0,660.6716963173001,28,0,청담백영빌딩 앞,강남구 도산대로 456,37.52390289,127.04660797,37.0,압구정로데오,660.6716963173001,25.0,12.0,청담2치안센터,149.8739442840589,23.0,14.0,청담근린공원,589.7655051455121,59347.0,68.0,-31.0,3562.483,0,664.665
4926,11680610,대치2동,대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.06803894,10152,2580,1563,2865,0.2822104018912529,주거지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.2541371158392435,0.1539598108747044,0.2822104018912529,701.0,-344.0,531.8895415759499,24,0,대치우성아파트 사거리,강남구 영동대로 230,37.50099564,127.06803894,19.0,학여울,531.8895415759499,20.0,-1.0,우성아파트,36.999857675257175,17.0,2.0,봉은공원,1812.1373714396648,328018.0,46.0,-27.0,1758.928,0,307.624
4928,11680700,세곡동,교수마을 입구,강남구 자곡동 203-1,37.4818573,127.10456085,4508,1189,665,1203,0.2668589174800355,주거지구 후보,46016.29151874145,40696.17679541724,42582.81225133379,0.2637533274179237,0.1475155279503105,0.2668589174800355,339.0,-629.0,565.3186211130518,8,0,교수마을 입구,강남구 자곡동 203-1,37.4818573,127.10456085,19.0,수서,565.3186211130518,29.0,-10.0,쟁골마을,45.68984629154725,18.0,1.0,광평근린공원,1290.710619109509,519782.0,69.0,-50.0,537.342,0,325.883
4929,11680565,청담동,파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.04914856,5187,874,780,1199,0.2311548101021785,주거지구 후보,44485.18132588919,53001.089906737354,42721.22389463064,0.1684981684981685,0.150375939849624,0.2311548101021785,196.0,-99.0,694.4195539135627,28,0,파스쿠찌 청담사거리점 앞,강남구 도산대로 509,37.52464676,127.04914856,23.0,청담,694.4195539135627,42.0,-19.0,청담동주민센터,16.53430245067562,23.0,0.0,청담근린공원,470.40324188305806,59347.0,68.0,-45.0,3634.567,0,520.695
4930,11680610,대치2동,학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.07099915,2417,656,563,647,0.2714108398841539,업무/상업지구 후보,54042.53933621752,64417.24090506156,55294.00449155267,0.2714108398841539,0.2329333884981382,0.2676872155564749,-393.0,132.0,36.05841286220048,12,3,학여울역 1번 출구,강남구 대치동 13-9,37.49662018,127.07099915,18.0,학여울,36.05841286220048,20.0,-2.0,학여울역,35.765948874850096,21.0,-3.0,대모산도시자연공원,2081.8773018347165,2277252.0,90.0,-72.0,1207.41,0,215.524
